194	325.677
195	325.694
196	325.713
197	325.732
198	325.752
199	325.772
200	325.794
201	325.817
202	325.84
203	325.866
204	325.892
205	325.92
206	325.951
207	325.983
208	326.017
209	326.054
210	326.094
211	326.136
212	326.182
213	326.233
214	326.287
215	326.346
216	326.41
217	326.48
218	326.557
219	326.64
220	326.732
221	326.832
222	326.942
223	327.063
224	327.195
225	327.341
226	327.501
227	327.673
228	327.837
229	327.986
230	328.12
231	328.24
232	328.348
233	328.443
234	328.528
235	328.604
236	328.669
237	328.726
238	328.775
239	328.816
240	328.849
241	328.875
242	328.894
243	328.906
244	328.911
245	328.909
246	328.9
247	328.883
248	328.858
249	328.826
250	328.785
251	328.735
252	328.675
253	328.605
254	328.523
255	328.43
256	328.327
257	328.235
258	328.155
259	328.088
260	328.032
261	327.987
262	327.951
263	327.926
264	327.909
265	327.902
266	327.903
267	327.913
268	327.931
269	327.958
270	327.993
271	328.037
272	328.091
273	328.153
274	328.226
275	328.309
276	328.404
277	328.51
278	328.63
279	328.764
280	328.912
281	329.078
282	329.262
283	329.466
284	329.692
285	329.942
286	330.218
287	330.524
288	330.862
289	331.236
290	331.65
291	332.107
292	332.612
293	333.171
294	333.788
295	334.47
296	335.224
297	336.047
298	336.881
299	337.648
300	338.341
301	338.968
302	339.533
303	340.043
304	340.503
305	340.917
306	341.289
307	341.625
308	341.926
309	342.196
310	342.438
311	342.654
312	342.846
313	343.017
314	343.168
315	343.301
316	343.418
317	343.518
318	343.604
319	343.676
320	343.735
321	343.782
322	343.818
323	343.842
324	343.855
325	343.858
326	343.85
327	343.831
328	343.802
329	343.761
330	343.71
331	343.647
332	343.573
333	343.485
334	343.384
335	343.27
336	343.139
337	342.993
338	342.829
339	342.646
340	342.442
341	342.215
342	341.963
343	341.685
344	341.376
345	341.035
346	340.658
347	340.241
348	339.78
349	339.272
350	338.71
351	338.089
352	337.404
353	336.648
354	335.814
355	334.914
356	334.051
357	333.262
358	332.547
359	331.897
360	331.307
361	330.771
362	330.284
363	329.842
364	329.439
365	329.072
366	328.738
367	328.434
368	328.156
369	327.902
370	327.67
371	327.457
372	327.263
373	327.085
374	326.921
375	326.771
376	326.632
377	326.504
378	326.387
379	326.278
380	326.177
381	326.084
382	325.997
383	325.917
384	325.842
385	325.772
386	325.707
387	325.646
388	325.588
389	325.535
390	325.484
391	325.437
392	325.392
393	325.349
394	325.309
395	325.271
396	325.235
397	325.201
398	325.168
399	325.137
400	325.107
401	325.079
402	325.052
403	325.025
404	325
405	324.976
406	324.953
407	324.93
408	324.909
409	324.888
410	324.868
411	324.848
412	324.829
413	324.81
414	324.793
415	324.775
416	324.758
417	324.742
418	324.726
419	324.71
420	324.695
421	324.68
422	324.665
423	324.651
424	324.637
425	324.623
426	324.61
427	324.597
428	324.584
429	324.571
430	324.559
431	324.546
432	324.534
433	324.522
434	324.511
435	324.499
436	324.488
437	324.477
438	324.466
439	324.455
440	324.445
441	324.434
442	324.424
443	324.414
444	324.403
445	324.393
446	324.384
447	324.374
448	324.364
449	324.355
450	324.345
451	324.336
452	324.327
453	324.317
454	324.308
455	324.299
456	324.29
457	324.281
458	324.273
459	324.264
460	324.255
461	324.247
462	324.238
463	324.229
464	324.221
465	324.213
466	324.204
467	324.196
468	324.188
469	324.18
470	324.172
471	324.163
472	324.155
473	324.147
474	324.139
475	324.132
476	324.124
477	324.116
478	324.108
479	324.1
480	324.093
481	324.085
482	324.077
483	324.07
484	324.062
485	324.055
486	324.047
487	324.04
488	324.033
489	324.026
490	324.019
491	324.012
492	324.005
493	323.998
494	323.991
495	323.985
496	323.978
497	323.972
498	323.966
499	323.96
500	323.954
501	323.949
502	323.944
503	323.939
504	323.934
505	323.93
506	323.927
507	323.923
508	323.921
509	323.918
510	323.917
511	323.916
512	323.764
513	323.764
514	323.766
515	323.768
516	323.77
517	323.773
518	323.777
519	323.781
520	323.785
521	323.789
522	323.794
523	323.799
524	323.804
525	323.81
526	323.815
527	323.821
528	323.827
529	323.832
530	323.838
531	323.844
532	323.851
533	323.857
534	323.863
535	323.869
536	323.876
537	323.882
538	323.888
539	323.895
540	323.901
541	323.908
542	323.914
543	323.921
544	323.927
545	323.934
546	323.94
547	323.947
548	323.953
549	323.96
550	323.966
551	323.973
552	323.979
553	323.986
554	323.992
555	323.999
556	324.005
557	324.012
558	324.018
559	324.025
560	324.031
561	324.038
562	324.045
563	324.051
564	324.058
565	324.064
566	324.071
567	324.077
568	324.084
569	324.09
570	324.097
571	324.103
572	324.11
573	324.117
574	324.123
575	324.13
576	324.137
577	324.143
578	324.15
579	324.157
580	324.163
581	324.17
582	324.177
583	324.184
584	324.19
585	324.197
586	324.204
587	324.211
588	324.218
589	324.225
590	324.232
591	324.239
592	324.246
593	324.253
594	324.26
595	324.267
596	324.274
597	324.281
598	324.288
599	324.296
600	324.303
601	324.31
602	324.318
603	324.325
604	324.333
605	324.34
606	324.348
607	324.356
608	324.363
609	324.371
610	324.379
611	324.387
612	324.395
613	324.403
614	324.411
615	324.42
616	324.428
617	324.436
618	324.445
619	324.453
620	324.462
621	324.471
622	324.48
623	324.488
624	324.498
625	324.507
626	324.516
627	324.525
628	324.535
629	324.545
630	324.554
631	324.564
632	324.575
633	324.585
634	324.595
635	324.606
636	324.617
637	324.628
638	324.639
639	324.65
640	324.661
641	324.673
642	324.685
643	324.697
644	324.71
645	324.722
646	324.735
647	324.748
648	324.762
649	324.775
650	324.789
651	324.803
652	324.818
653	324.833
654	324.847
655	324.863
656	324.878
657	324.894
658	324.909
659	324.925
660	324.942
661	324.958
662	324.974
663	324.991
664	325.008
665	325.024
666	325.041
667	325.057
668	325.073
669	325.09
670	325.106
671	325.123
672	325.14
673	325.156
674	325.173
675	325.19
676	325.207
677	325.224
678	325.241
679	325.257
680	325.274
681	325.29
682	325.306
683	325.323
684	325.339
685	325.354
686	325.37
687	325.386
688	325.401
689	325.416
690	325.432
691	325.447
692	325.462
693	325.477
694	325.492
695	325.507
696	325.522
697	325.537
698	325.552
699	325.567
700	325.583
701	325.598
702	325.614
703	325.63
704	325.647
705	325.664
706	325.681
707	325.699
708	325.717
709	325.736
710	325.756
711	325.777
712	325.798
713	325.821
714	325.845
715	325.87
716	325.897
717	325.925
718	325.955
719	325.987
720	326.021
721	326.058
722	326.098
723	326.141
724	326.187
725	326.237
726	326.291
727	326.35
728	326.414
729	326.484
730	326.56
731	326.644
732	326.735
733	326.836
734	326.945
735	327.066
736	327.199
737	327.344
738	327.504
739	327.676
740	327.84
741	327.989
742	328.123
743	328.243
744	328.35
745	328.446
746	328.531
747	328.606
748	328.672
749	328.729
750	328.777
751	328.818
752	328.852
753	328.878
754	328.897
755	328.908
756	328.913
757	328.911
758	328.902
759	328.885
760	328.861
761	328.828
762	328.787
763	328.737
764	328.677
765	328.607
766	328.525
767	328.432
768	328.329
769	328.237
770	328.158
771	328.09
772	328.034
773	327.989
774	327.954
775	327.928
776	327.912
777	327.905
778	327.906
779	327.915
780	327.934
781	327.96
782	327.996
783	328.04
784	328.093
785	328.156
786	328.228
787	328.311
788	328.406
789	328.512
790	328.632
791	328.765
792	328.914
793	329.08
794	329.263
795	329.467
796	329.693
797	329.943
798	330.219
799	330.524
800	330.862
801	331.236
802	331.649
803	332.106
804	332.611
805	333.169
806	333.786
807	334.468
808	335.221
809	336.043
810	336.877
811	337.643
812	338.337
813	338.963
814	339.527
815	340.037
816	340.496
817	340.91
818	341.282
819	341.617
820	341.918
821	342.188
822	342.43
823	342.645
824	342.838
825	343.009
826	343.16
827	343.292
828	343.408
829	343.509
830	343.594
831	343.666
832	343.726
833	343.773
834	343.808
835	343.832
836	343.845
837	343.848
838	343.84
839	343.821
840	343.791
841	343.751
842	343.7
843	343.637
844	343.563
845	343.475
846	343.375
847	343.26
848	343.13
849	342.983
850	342.819
851	342.636
852	342.432
853	342.206
854	341.955
855	341.676
856	341.368
857	341.027
858	340.65
859	340.233
860	339.773
861	339.265
862	338.703
863	338.083
864	337.398
865	336.642
866	335.809
867	334.909
868	334.047
869	333.258
870	332.543
871	331.893
872	331.304
873	330.768
874	330.282
875	329.84
876	329.437
877	329.071
878	328.737
879	328.432
880	328.155
881	327.901
882	327.669
883	327.457
884	327.263
885	327.085
886	326.921
887	326.771
888	326.632
889	326.505
890	326.387
891	326.278
892	326.178
893	326.084
894	325.998
895	325.917
896	325.842
897	325.773
898	325.707
899	325.646
900	325.589
901	325.535
902	325.485
903	325.437
904	325.392
905	325.35
906	325.31
907	325.272
908	325.236
909	325.202
910	325.169
911	325.138
912	325.108
913	325.079
914	325.052
915	325.026
916	325.001
917	324.977
918	324.953
919	324.931
920	324.909
921	324.888
922	324.868
923	324.848
924	324.829
925	324.811
926	324.793
927	324.776
928	324.759
929	324.742
930	324.726
931	324.71
932	324.695
933	324.68
934	324.666
935	324.651
936	324.637
937	324.624
938	324.61
939	324.597
940	324.584
941	324.571
942	324.559
943	324.547
944	324.535
945	324.523
946	324.511
947	324.5
948	324.489
949	324.477
950	324.466
951	324.456
952	324.445
953	324.435
954	324.424
955	324.414
956	324.404
957	324.394
958	324.384
959	324.374
960	324.364
961	324.355
962	324.345
963	324.336
964	324.327
965	324.318
966	324.308
967	324.299
968	324.29
969	324.282
970	324.273
971	324.264
972	324.255
973	324.247
974	324.238
975	324.23
976	324.221
977	324.213
978	324.205
979	324.196
980	324.188
981	324.18
982	324.172
983	324.164
984	324.156
985	324.148
986	324.14
987	324.132
988	324.124
989	324.116
990	324.108
991	324.1
992	324.093
993	324.085
994	324.077
995	324.07
996	324.062
997	324.055
998	324.048
999	324.04
1000	324.033
1001	324.026
1002	324.019
1003	324.012
1004	324.005
1005	323.998
1006	323.991
1007	323.985
1008	323.978
1009	323.972
1010	323.966
1011	323.96
1012	323.954
1013	323.949
1014	323.944
1015	323.939
1016	323.934
1017	323.93
1018	323.926
1019	323.923
1020	323.92
1021	323.918
1022	323.917
1023	323.916
1024	323.763
1025	323.764
1026	323.765
1027	323.767
1028	323.77
1029	323.773
1030	323.777
1031	323.78
1032	323.785
1033	323.789
1034	323.794
1035	323.799
1036	323.804
1037	323.809
1038	323.815
1039	323.821
1040	323.826
1041	323.832
1042	323.838
1043	323.844
1044	323.85
1045	323.857
1046	323.863
1047	323.869
1048	323.876
1049	323.882
1050	323.888
1051	323.895
1052	323.901
1053	323.908
1054	323.914
1055	323.921
1056	323.927
1057	323.934
1058	323.94
1059	323.947
1060	323.953
1061	323.96
1062	323.966
1063	323.973
1064	323.979
1065	323.986
1066	323.992
1067	323.999
1068	324.005
1069	324.012
1070	324.019
1071	324.025
1072	324.032
1073	324.038
1074	324.045
1075	324.051
1076	324.058
1077	324.064
1078	324.071
1079	324.077
1080	324.084
1081	324.091
1082	324.097
1083	324.104
1084	324.11
1085	324.117
1086	324.124
1087	324.13
1088	324.137
1089	324.143
1090	324.15
1091	324.157
1092	324.164
1093	324.17
1094	324.177
1095	324.184
1096	324.191
1097	324.197
1098	324.204
1099	324.211
1100	324.218
1101	324.225
1102	324.232
1103	324.239
1104	324.246
1105	324.253
1106	324.26
1107	324.267
1108	324.274
1109	324.282
1110	324.289
1111	324.296
1112	324.304
1113	324.311
1114	324.318
1115	324.326
1116	324.333
1117	324.341
1118	324.349
1119	324.356
1120	324.364
1121	324.372
1122	324.38
1123	324.388
1124	324.396
1125	324.404
1126	324.412
1127	324.42
1128	324.429
1129	324.437
1130	324.445
1131	324.454
1132	324.463
1133	324.471
1134	324.48
1135	324.489
1136	324.498
1137	324.508
1138	324.517
1139	324.526
1140	324.536
1141	324.546
1142	324.556
1143	324.565
1144	324.576
1145	324.586
1146	324.596
1147	324.607
1148	324.618
1149	324.629
1150	324.64
1151	324.651
1152	324.663
1153	324.675
1154	324.687
1155	324.699
1156	324.711
1157	324.724
1158	324.737
1159	324.75
1160	324.764
1161	324.777
1162	324.791
1163	324.805
1164	324.82
1165	324.835
1166	324.85
1167	324.865
1168	324.881
1169	324.896
1170	324.912
1171	324.929
1172	324.945
1173	324.961
1174	324.978
1175	324.995
1176	325.012
1177	325.028
1178	325.045
1179	325.062
1180	325.078
1181	325.095
1182	325.112
1183	325.128
1184	325.145
1185	325.162
1186	325.18
1187	325.197
1188	325.214
1189	325.231
1190	325.248
1191	325.264
1192	325.281
1193	325.298
1194	325.314
1195	325.33
1196	325.346
1197	325.362
1198	325.378
1199	325.394
1200	325.409
1201	325.424
1202	325.44
1203	325.455
1204	325.47
1205	325.485
1206	325.5
1207	325.515
1208	325.53
1209	325.545
1210	325.561
1211	325.576
1212	325.591
1213	325.607
1214	325.623
1215	325.639
1216	325.656
1217	325.672
1218	325.69
1219	325.708
1220	325.726
1221	325.745
1222	325.765
1223	325.785
1224	325.807
1225	325.83
1226	325.853
1227	325.879
1228	325.905
1229	325.933
1230	325.963
1231	325.995
1232	326.03
1233	326.066
1234	326.106
1235	326.149
1236	326.195
1237	326.245
1238	326.299
1239	326.358
1240	326.422
1241	326.492
1242	326.568
1243	326.651
1244	326.743
1245	326.843
1246	326.952
1247	327.073
1248	327.205
1249	327.35
1250	327.51
1251	327.682
1252	327.846
1253	327.995
1254	328.128
1255	328.248
1256	328.355
1257	328.451
1258	328.536
1259	328.611
1260	328.676
1261	328.733
1262	328.782
1263	328.823
1264	328.856
1265	328.882
1266	328.901
1267	328.913
1268	328.918
1269	328.915
1270	328.906
1271	328.889
1272	328.865
1273	328.832
1274	328.791
1275	328.741
1276	328.682
1277	328.611
1278	328.53
1279	328.437
1280	328.334
1281	328.242
1282	328.162
1283	328.095
1284	328.039
1285	327.994
1286	327.959
1287	327.933
1288	327.917
1289	327.909
1290	327.911
1291	327.92
1292	327.939
1293	327.965
1294	328
1295	328.044
1296	328.098
1297	328.16
1298	328.233
1299	328.316
1300	328.41
1301	328.516
1302	328.636
1303	328.769
1304	328.917
1305	329.083
1306	329.266
1307	329.469
1308	329.694
1309	329.944
1310	330.22
1311	330.525
1312	330.862
1313	331.235
1314	331.647
1315	332.103
1316	332.607
1317	333.165
1318	333.781
1319	334.462
1320	335.214
1321	336.036
1322	336.868
1323	337.634
1324	338.327
1325	338.952
1326	339.516
1327	340.025
1328	340.483
1329	340.896
1330	341.268
1331	341.602
1332	341.902
1333	342.172
1334	342.413
1335	342.628
1336	342.82
1337	342.99
1338	343.141
1339	343.274
1340	343.389
1341	343.489
1342	343.575
1343	343.647
1344	343.706
1345	343.753
1346	343.788
1347	343.812
1348	343.825
1349	343.827
1350	343.819
1351	343.8
1352	343.771
1353	343.731
1354	343.68
1355	343.617
1356	343.542
1357	343.455
1358	343.354
1359	343.24
1360	343.11
1361	342.964
1362	342.8
1363	342.617
1364	342.414
1365	342.187
1366	341.936
1367	341.658
1368	341.351
1369	341.01
1370	340.634
1371	340.218
1372	339.758
1373	339.25
1374	338.689
1375	338.07
1376	337.386
1377	336.631
1378	335.798
1379	334.899
1380	334.037
1381	333.25
1382	332.535
1383	331.887
1384	331.298
1385	330.763
1386	330.277
1387	329.835
1388	329.433
1389	329.067
1390	328.734
1391	328.43
1392	328.153
1393	327.9
1394	327.668
1395	327.456
1396	327.262
1397	327.084
1398	326.921
1399	326.771
1400	326.633
1401	326.505
1402	326.388
1403	326.279
1404	326.178
1405	326.085
1406	325.999
1407	325.918
1408	325.843
1409	325.774
1410	325.708
1411	325.647
1412	325.59
1413	325.537
1414	325.486
1415	325.439
1416	325.394
1417	325.351
1418	325.311
1419	325.273
1420	325.237
1421	325.203
1422	325.17
1423	325.139
1424	325.109
1425	325.081
1426	325.053
1427	325.027
1428	325.002
1429	324.978
1430	324.955
1431	324.932
1432	324.91
1433	324.889
1434	324.869
1435	324.85
1436	324.831
1437	324.812
1438	324.794
1439	324.777
1440	324.76
1441	324.743
1442	324.727
1443	324.711
1444	324.696
1445	324.681
1446	324.667
1447	324.652
1448	324.638
1449	324.624
1450	324.611
1451	324.598
1452	324.585
1453	324.572
1454	324.56
1455	324.548
1456	324.535
1457	324.524
1458	324.512
1459	324.501
1460	324.489
1461	324.478
1462	324.467
1463	324.456
1464	324.446
1465	324.435
1466	324.425
1467	324.415
1468	324.404
1469	324.394
1470	324.384
1471	324.375
1472	324.365
1473	324.355
1474	324.346
1475	324.337
1476	324.327
1477	324.318
1478	324.309
1479	324.3
1480	324.291
1481	324.282
1482	324.273
1483	324.264
1484	324.256
1485	324.247
1486	324.239
1487	324.23
1488	324.222
1489	324.213
1490	324.205
1491	324.197
1492	324.188
1493	324.18
1494	324.172
1495	324.164
1496	324.156
1497	324.148
1498	324.14
1499	324.132
1500	324.124
1501	324.116
1502	324.108
1503	324.101
1504	324.093
1505	324.085
1506	324.078
1507	324.07
1508	324.062
1509	324.055
1510	324.048
1511	324.04
1512	324.033
1513	324.026
1514	324.019
1515	324.012
1516	324.005
1517	323.998
1518	323.991
1519	323.985
1520	323.978
1521	323.972
1522	323.966
1523	323.96
1524	323.954
1525	323.949
1526	323.944
1527	323.939
1528	323.934
1529	323.93
1530	323.926
1531	323.923
1532	323.92
1533	323.918
1534	323.917
1535	323.916
1536	323.763
1537	323.764
1538	323.765
1539	323.767
1540	323.77
1541	323.773
1542	323.776
1543	323.78
1544	323.784
1545	323.789
1546	323.793
1547	323.798
1548	323.804
1549	323.809
1550	323.815
1551	323.82
1552	323.826
1553	323.832
1554	323.838
1555	323.844
1556	323.85
1557	323.856
1558	323.863
1559	323.869
1560	323.875
1561	323.882
1562	323.888
1563	323.895
1564	323.901
1565	323.908
1566	323.914
1567	323.921
1568	323.927
1569	323.934
1570	323.94
1571	323.947
1572	323.953
1573	323.96
1574	323.966
1575	323.973
1576	323.979
1577	323.986
1578	323.992
1579	323.999
1580	324.006
1581	324.012
1582	324.019
1583	324.025
1584	324.032
1585	324.038
1586	324.045
1587	324.051
1588	324.058
1589	324.064
1590	324.071
1591	324.078
1592	324.084
1593	324.091
1594	324.097
1595	324.104
1596	324.111
1597	324.117
1598	324.124
1599	324.131
1600	324.137
1601	324.144
1602	324.151
1603	324.157
1604	324.164
1605	324.171
1606	324.178
1607	324.184
1608	324.191
1609	324.198
1610	324.205
1611	324.212
1612	324.219
1613	324.226
1614	324.233
1615	324.24
1616	324.247
1617	324.254
1618	324.261
1619	324.268
1620	324.275
1621	324.282
1622	324.29
1623	324.297
1624	324.304
1625	324.312
1626	324.319
1627	324.327
1628	324.334
1629	324.342
1630	324.349
1631	324.357
1632	324.365
1633	324.373
1634	324.381
1635	324.389
1636	324.397
1637	324.405
1638	324.413
1639	324.421
1640	324.43
1641	324.438
1642	324.447
1643	324.455
1644	324.464
1645	324.473
1646	324.482
1647	324.491
1648	324.5
1649	324.509
1650	324.518
1651	324.528
1652	324.537
1653	324.547
1654	324.557
1655	324.567
1656	324.577
1657	324.587
1658	324.598
1659	324.609
1660	324.619
1661	324.63
1662	324.642
1663	324.653
1664	324.665
1665	324.677
1666	324.689
1667	324.701
1668	324.714
1669	324.726
1670	324.739
1671	324.753
1672	324.766
1673	324.78
1674	324.794
1675	324.808
1676	324.823
1677	324.838
1678	324.853
1679	324.869
1680	324.884
1681	324.9
1682	324.917
1683	324.933
1684	324.95
1685	324.967
1686	324.983
1687	325
1688	325.018
1689	325.035
1690	325.052
1691	325.069
1692	325.086
1693	325.103
1694	325.12
1695	325.137
1696	325.154
1697	325.171
1698	325.189
1699	325.206
1700	325.223
1701	325.241
1702	325.258
1703	325.275
1704	325.292
1705	325.309
1706	325.325
1707	325.342
1708	325.358
1709	325.374
1710	325.39
1711	325.406
1712	325.421
1713	325.437
1714	325.452
1715	325.467
1716	325.483
1717	325.498
1718	325.513
1719	325.528
1720	325.543
1721	325.558
1722	325.573
1723	325.589
1724	325.604
1725	325.62
1726	325.636
1727	325.652
1728	325.669
1729	325.685
1730	325.703
1731	325.721
1732	325.739
1733	325.758
1734	325.778
1735	325.798
1736	325.82
1737	325.843
1738	325.866
1739	325.891
1740	325.918
1741	325.946
1742	325.976
1743	326.008
1744	326.042
1745	326.079
1746	326.118
1747	326.161
1748	326.207
1749	326.257
1750	326.311
1751	326.369
1752	326.433
1753	326.503
1754	326.579
1755	326.662
1756	326.753
1757	326.853
1758	326.962
1759	327.082
1760	327.215
1761	327.36
1762	327.519
1763	327.691
1764	327.854
1765	328.003
1766	328.136
1767	328.256
1768	328.363
1769	328.458
1770	328.543
1771	328.618
1772	328.683
1773	328.74
1774	328.788
1775	328.829
1776	328.862
1777	328.888
1778	328.907
1779	328.919
1780	328.924
1781	328.922
1782	328.912
1783	328.896
1784	328.871
1785	328.839
1786	328.798
1787	328.748
1788	328.688
1789	328.618
1790	328.536
1791	328.443
1792	328.341
1793	328.249
1794	328.169
1795	328.102
1796	328.046
1797	328.001
1798	327.966
1799	327.94
1800	327.924
1801	327.917
1802	327.918
1803	327.928
1804	327.946
1805	327.972
1806	328.008
1807	328.051
1808	328.104
1809	328.167
1810	328.239
1811	328.322
1812	328.416
1813	328.522
1814	328.641
1815	328.774
1816	328.922
1817	329.087
1818	329.27
1819	329.472
1820	329.697
1821	329.945
1822	330.22
1823	330.525
1824	330.861
1825	331.233
1826	331.644
1827	332.099
1828	332.602
1829	333.158
1830	333.773
1831	334.453
1832	335.204
1833	336.024
1834	336.855
1835	337.62
1836	338.311
1837	338.935
1838	339.498
1839	340.005
1840	340.463
1841	340.875
1842	341.245
1843	341.579
1844	341.878
1845	342.147
1846	342.387
1847	342.602
1848	342.793
1849	342.963
1850	343.113
1851	343.245
1852	343.36
1853	343.46
1854	343.545
1855	343.616
1856	343.675
1857	343.722
1858	343.757
1859	343.781
1860	343.793
1861	343.796
1862	343.788
1863	343.769
1864	343.739
1865	343.699
1866	343.648
1867	343.586
1868	343.511
1869	343.424
1870	343.324
1871	343.209
1872	343.08
1873	342.934
1874	342.77
1875	342.588
1876	342.385
1877	342.159
1878	341.909
1879	341.631
1880	341.324
1881	340.984
1882	340.609
1883	340.194
1884	339.735
1885	339.228
1886	338.668
1887	338.05
1888	337.367
1889	336.613
1890	335.782
1891	334.884
1892	334.023
1893	333.237
1894	332.523
1895	331.876
1896	331.288
1897	330.754
1898	330.269
1899	329.828
1900	329.427
1901	329.062
1902	328.73
1903	328.427
1904	328.15
1905	327.897
1906	327.666
1907	327.455
1908	327.261
1909	327.084
1910	326.921
1911	326.771
1912	326.633
1913	326.506
1914	326.388
1915	326.28
1916	326.179
1917	326.086
1918	326
1919	325.92
1920	325.845
1921	325.775
1922	325.71
1923	325.649
1924	325.592
1925	325.538
1926	325.488
1927	325.44
1928	325.396
1929	325.353
1930	325.313
1931	325.275
1932	325.239
1933	325.205
1934	325.172
1935	325.141
1936	325.111
1937	325.083
1938	325.055
1939	325.029
1940	325.004
1941	324.98
1942	324.956
1943	324.934
1944	324.912
1945	324.891
1946	324.871
1947	324.851
1948	324.832
1949	324.814
1950	324.796
1951	324.778
1952	324.761
1953	324.745
1954	324.728
1955	324.713
1956	324.697
1957	324.682
1958	324.668
1959	324.653
1960	324.639
1961	324.626
1962	324.612
1963	324.599
1964	324.586
1965	324.573
1966	324.561
1967	324.549
1968	324.537
1969	324.525
1970	324.513
1971	324.502
1972	324.49
1973	324.479
1974	324.468
1975	324.457
1976	324.447
1977	324.436
1978	324.426
1979	324.415
1980	324.405
1981	324.395
1982	324.385
1983	324.376
1984	324.366
1985	324.356
1986	324.347
1987	324.337
1988	324.328
1989	324.319
1990	324.31
1991	324.301
1992	324.292
1993	324.283
1994	324.274
1995	324.265
1996	324.256
1997	324.248
1998	324.239
1999	324.231
2000	324.222
2001	324.214
2002	324.205
2003	324.197
2004	324.189
2005	324.181
2006	324.172
2007	324.164
2008	324.156
2009	324.148
2010	324.14
2011	324.132
2012	324.124
2013	324.116
2014	324.109
2015	324.101
2016	324.093
2017	324.085
2018	324.078
2019	324.07
2020	324.063
2021	324.055
2022	324.048
2023	324.04
2024	324.033
2025	324.026
2026	324.019
2027	324.012
2028	324.005
2029	323.998
2030	323.991
2031	323.985
2032	323.978
2033	323.972
2034	323.966
2035	323.96
2036	323.954
2037	323.949
2038	323.944
2039	323.939
2040	323.934
2041	323.93
2042	323.926
2043	323.923
2044	323.92
2045	323.918
2046	323.917
2047	323.916
2048	323.762
2049	323.763
2050	323.765
2051	323.767
2052	323.769
2053	323.772
2054	323.776
2055	323.78
2056	323.784
2057	323.788
2058	323.793
2059	323.798
2060	323.803
2061	323.809
2062	323.814
2063	323.82
2064	323.826
2065	323.832
2066	323.838
2067	323.844
2068	323.85
2069	323.856
2070	323.862
2071	323.869
2072	323.875
2073	323.882
2074	323.888
2075	323.894
2076	323.901
2077	323.907
2078	323.914
2079	323.92
2080	323.927
2081	323.934
2082	323.94
2083	323.947
2084	323.953
2085	323.96
2086	323.966
2087	323.973
2088	323.979
2089	323.986
2090	323.993
2091	323.999
2092	324.006
2093	324.012
2094	324.019
2095	324.025
2096	324.032
2097	324.038
2098	324.045
2099	324.052
2100	324.058
2101	324.065
2102	324.071
2103	324.078
2104	324.085
2105	324.091
2106	324.098
2107	324.104
2108	324.111
2109	324.118
2110	324.124
2111	324.131
2112	324.138
2113	324.144
2114	324.151
2115	324.158
2116	324.165
2117	324.171
2118	324.178
2119	324.185
2120	324.192
2121	324.199
2122	324.205
2123	324.212
2124	324.219
2125	324.226
2126	324.233
2127	324.24
2128	324.247
2129	324.254
2130	324.262
2131	324.269
2132	324.276
2133	324.283
2134	324.291
2135	324.298
2136	324.305
2137	324.313
2138	324.32
2139	324.328
2140	324.335
2141	324.343
2142	324.351
2143	324.358
